VID,"2021-07-26 10:19:50","2021-07-26 10:19:53.404","Api null","Api null","Api null","CPU Reset"
202486,"2021-07-26 10:52:03","2021-07-26 10:52:09",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:26",Update
202487,"2021-07-26 10:52:31","2021-07-26 10:52:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:48",Update
202488,"2021-07-26 10:52:48","2021-07-26 10:52:51",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:02",Update
202489,"2021-07-26 08:28:55","2021-07-26 08:28:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 08:29:12",Update
202490,"2021-07-26 10:52:38","2021-07-26 10:52:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:00",Update
202491,"2021-07-26 10:52:08","2021-07-26 10:52:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:30",Update
202492,"2021-07-26 10:49:18","2021-07-26 10:49:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:49:36",Update
202493,"2021-07-26 08:53:02","2021-07-26 08:53:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 08:53:26",Update
202494,"2021-07-26 10:52:42","2021-07-26 10:52:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:00",Update
202495,"2021-07-26 10:52:22","2021-07-26 10:52:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:47",Update
202496,"2021-07-26 10:52:15","2021-07-26 10:52:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:38",Update
202497,"2021-07-26 10:52:06","2021-07-26 10:52:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:30",Update
202498,"2021-07-26 10:52:03","2021-07-26 10:52:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:28",Update
202499,"2021-07-26 10:51:25","2021-07-26 10:51:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:45",Update
202501,"2021-07-26 10:52:18","2021-07-26 10:52:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:37",Update
202503,"2021-07-26 10:52:35","2021-07-26 10:52:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:50",Update
202504,"2021-07-26 10:52:44","2021-07-26 10:52:51",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:01",Update
202505,"2021-07-26 10:52:57","2021-07-26 10:53:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:09",Update
202506,"2021-07-26 10:52:32","2021-07-26 10:52:36",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:48",Update
202507,"2021-07-26 10:52:23","2021-07-26 10:52:28",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:41",Update
202508,"2021-07-26 10:52:18","2021-07-26 10:52:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:39",Update
202509,"2021-07-26 10:52:18","2021-07-26 10:52:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:40",Update
202510,"2021-07-26 10:51:57","2021-07-26 10:52:01",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:17",Update
202511,"2021-07-26 10:52:07","2021-07-26 10:52:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:26",Update
202512,"2021-07-26 10:52:07","2021-07-26 10:52:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:28",Update
202513,"2021-07-26 10:52:36","2021-07-26 10:52:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:51",Update
202514,"2021-07-26 10:52:18","2021-07-26 10:52:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:40",Update
202515,"2021-07-26 10:52:26","2021-07-26 10:52:28",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:40",Update
202516,"2021-07-26 10:52:33","2021-07-26 10:52:37",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:50",Update
202517,"2021-07-26 10:52:12","2021-07-26 10:52:14",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:30",Update
202518,"2021-07-26 10:52:43","2021-07-26 10:52:48",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:59",Update
202519,"2021-07-26 10:52:09","2021-07-26 10:52:13",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:30",Update
202520,"2021-07-26 10:52:16","2021-07-26 10:52:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:38",Update
202521,"2021-07-26 10:52:16","2021-07-26 10:52:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:38",Update
202522,"2021-07-26 10:51:53","2021-07-26 10:52:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:16",Update
202523,"2021-07-26 10:52:21","2021-07-26 10:52:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:40",Update
202524,"2021-07-26 10:52:14","2021-07-26 10:52:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:30",Update
202525,"2021-07-26 10:52:41","2021-07-26 10:52:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:00",Update
202526,"2021-07-26 10:52:53","2021-07-26 10:52:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:10",Update
202527,"2021-07-26 10:52:17","2021-07-26 10:52:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:40",Update
202528,"2021-07-26 10:52:08","2021-07-26 10:52:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:28",Update
202529,"2021-07-26 10:51:55","2021-07-26 10:51:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:18",Update
202530,"2021-07-26 10:52:10","2021-07-26 10:52:16",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:29",Update
202531,"2021-07-26 10:52:00","2021-07-26 10:52:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:18",Update
202532,"2021-07-26 10:52:16","2021-07-26 10:52:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:41",Update
202533,"2021-07-26 10:52:47","2021-07-26 10:52:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:11",Update
202534,"2021-07-26 10:52:42","2021-07-26 10:52:50",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:02",Update
202535,"2021-07-26 10:51:56","2021-07-26 10:52:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:17",Update
202536,"2021-07-26 10:52:27","2021-07-26 10:52:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:48",Update
202537,"2021-07-26 10:52:41","2021-07-26 10:52:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:02",Update
202538,"2021-07-26 10:27:07","2021-07-26 10:50:00",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:28",Update
202539,"2021-07-26 10:52:15","2021-07-26 10:52:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:40",Update
202540,"2021-07-26 10:52:34","2021-07-26 10:52:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:51",Update
202541,"2021-07-26 10:52:16","2021-07-26 10:52:24",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:40",Update
202542,"2021-07-26 10:52:09","2021-07-26 10:52:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:37",Update
202543,"2021-07-26 10:52:12","2021-07-26 10:52:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:39",Update
202544,"2021-06-14 17:34:11","2021-06-14 17:34:15.586","Api null","Api null","Api null","CPU Reset"
202545,"2021-07-26 10:53:01","2021-07-26 10:53:12",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:23",Update
202546,"2021-07-26 10:52:38","2021-07-26 10:52:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:58",Update
202547,"2021-07-26 10:52:59","2021-07-26 10:53:02",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:20",Update
202548,"2021-07-26 10:53:00","2021-07-26 10:53:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:22",Update
202549,"2021-07-26 10:52:51","2021-07-26 10:52:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:12",Update
202550,"2021-07-26 10:52:38","2021-07-26 10:52:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:00",Update
202551,"2021-07-26 10:51:05","2021-07-26 10:51:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:22",Update
202552,"2021-07-26 10:51:14","2021-07-26 10:51:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:35",Update
202553,"2021-07-26 10:51:17","2021-07-26 10:51:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:43",Update
202554,"2021-07-26 10:51:41","2021-07-26 10:51:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:58",Update
202555,"2021-07-26 10:51:12","2021-07-26 10:51:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:33",Update
202556,"2021-07-26 10:51:36","2021-07-26 10:51:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:57",Update
202557,"2021-07-26 10:51:28","2021-07-26 10:51:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:55",Update
202558,"2021-07-26 10:51:49","2021-07-26 10:51:52",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:08",Update
202559,"2021-07-26 10:51:16","2021-07-26 10:51:18",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:36",Update
202560,"2021-07-26 10:51:41","2021-07-26 10:51:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:06",Update
202561,"2021-07-26 10:53:02","2021-07-26 10:53:06",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:23",Update
202562,"2021-07-26 10:52:23","2021-07-26 10:52:30",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:48",Update
202563,"2021-07-26 10:52:14","2021-07-26 10:52:23",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:38",Update
202564,"2021-07-26 10:52:49","2021-07-26 10:52:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:09",Update
202565,"2021-07-26 10:52:45","2021-07-26 10:52:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:59",Update
202566,"2021-07-26 10:52:52","2021-07-26 10:52:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:13",Update
202567,"2021-07-26 10:53:01","2021-07-26 10:53:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:23",Update
202568,"2021-07-26 10:51:09","2021-07-26 10:51:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:51:53",Update
202569,"2021-07-26 10:53:00","2021-07-26 10:53:03",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:21",Update
202570,"2021-07-26 10:52:14","2021-07-26 10:52:17",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:29",Update
202571,"2021-07-26 10:52:46","2021-07-26 10:52:49",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:59",Update
202572,"2021-07-26 10:52:19","2021-07-26 10:52:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:39",Update
202573,"2021-07-26 10:52:23","2021-07-26 10:52:27",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:41",Update
202574,"2021-07-26 10:52:35","2021-07-26 10:52:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:50",Update
202575,"2021-07-26 10:52:48","2021-07-26 10:52:51",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:01",Update
202576,"2021-07-26 10:53:06","2021-07-26 10:53:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:21",Update
202577,"2021-07-26 10:52:46","2021-07-26 10:52:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:10",Update
202578,"2021-07-26 10:52:36","2021-07-26 10:52:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:51",Update
202579,"2021-07-26 10:52:16","2021-07-26 10:52:22",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:37",Update
202580,"2021-07-26 10:52:21","2021-07-26 10:52:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:40",Update
202581,"2021-07-12 23:13:33","2021-07-12 23:13:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-12 23:13:47","CPU Reset"
202582,"2021-07-26 10:50:01","2021-07-26 10:50:20",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:50:44",Update
202583,"2021-07-26 10:53:07","2021-07-26 10:53:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:20",Update
202584,"2021-07-26 10:52:56","2021-07-26 10:52:58",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:12",Update
202585,"2021-07-26 10:53:33","2021-07-26 10:53:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:51",Update
202586,"2021-07-26 10:53:15","2021-07-26 10:53:19",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:32",Update
202587,"2021-07-26 10:53:34","2021-07-26 10:53:38",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:53",Update
202588,"2021-07-26 10:53:34","2021-07-26 10:53:41",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:54",Update
202590,"2021-07-26 10:53:07","2021-07-26 10:53:09",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:21",Update
202591,"2021-07-26 10:53:02","2021-07-26 10:53:08",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:39",Update
202592,"2021-07-26 10:53:08","2021-07-26 10:53:11",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:40",Update
202593,"2021-07-26 10:53:11","2021-07-26 10:53:15",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:44",Update
202594,"2021-07-26 10:52:50","2021-07-26 10:52:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:37",Update
202595,"2021-07-26 10:53:16","2021-07-26 10:53:19",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:44",Update
202596,"2021-07-26 10:52:52","2021-07-26 10:52:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:38",Update
202597,"2021-07-26 10:53:20","2021-07-26 10:53:35",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:51",Update
202598,"2021-07-26 10:53:21","2021-07-26 10:53:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:44",Update
202600,"2021-07-26 10:53:30","2021-07-26 10:53:34",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:45",Update
202601,"2021-07-26 10:53:41","2021-07-26 10:53:44",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:54",Update
202602,"2021-07-26 10:52:57","2021-07-26 10:53:04",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:21",Update
202603,"2021-07-26 10:52:51","2021-07-26 10:52:56",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:10",Update
202604,"2021-07-26 10:53:41","2021-07-26 10:53:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:55",Update
202605,"2021-07-26 10:53:36","2021-07-26 10:53:39",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:53",Update
202606,"2021-07-26 10:53:01","2021-07-26 10:53:05",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:23",Update
202607,"2021-06-13 16:54:14","2021-06-13 17:47:53.169","Api null","Api null","Api null","CPU Reset"
202608,"2021-07-26 10:53:17","2021-07-26 10:53:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:31",Update
202609,"2021-07-26 10:52:14","2021-07-26 10:52:19",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:52:38",Update
202610,"2021-07-26 10:53:03","2021-07-26 10:53:07",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:23",Update
202611,"2021-07-26 10:53:50","2021-07-26 10:53:55",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:54:05",Update
202612,"2021-07-26 10:53:39","2021-07-26 10:53:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:55",Update
202613,"2021-07-26 10:53:27","2021-07-26 10:53:29",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:43",Update
202614,"2021-07-26 10:53:34","2021-07-26 10:53:43",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:54",Update
202901,"2021-07-26 10:53:45","2021-07-26 10:53:47",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:54:03",Update
202902,"2021-07-26 10:53:50","2021-07-26 10:53:53",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:54:04",Update
202903,"2021-07-26 10:53:42","2021-07-26 10:53:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:54",Update
202904,"2021-07-26 10:53:07","2021-07-26 10:53:10",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:21",Update
202905,"2021-07-26 10:53:43","2021-07-26 10:53:45",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:55",Update
202906,"2021-07-26 10:53:07","2021-07-26 10:53:09",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:23",Update
202907,"2021-07-26 10:53:21","2021-07-26 10:53:26",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:41",Update
202908,"2021-07-26 10:53:39","2021-07-26 10:53:42",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:52",Update
202910,"2021-07-26 10:53:26","2021-07-26 10:53:21",200,"{""data_failed"":[],""message"":""Success""}","2021-07-26 10:53:31",Update
